0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:20 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 500 3879
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/left.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 500 3879
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/left.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 500 3879
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:21 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:22 +0530] "GET /Training/left.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:22 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 500 3879
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:33 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:33 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:33 +0530] "GET /Training/left.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:33 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:34 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:34 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:34 +0530] "GET /Training/left.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:55:34 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:56:38 +0530] "GET /Training/Main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:56:38 +0530] "GET /Training/top.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:56:38 +0530] "GET /Training/left.html HTTP/1.1" 200 710
0:0:0:0:0:0:0:1 - - [02/Mar/2020:17:56:38 +0530] "GET /Training/LoginValidate.jsp?id=admin&password=admin HTTP/1.1" 200 303
